,title,contents
2857,공정위 “대리점 최소 3년 영업권 보장”,[서울신문] 법 위반 혐의 발견 땐 직권조사 ‘점주 불이익 금지’ 조항도 신설 의류업체부터 불공정... 업종별 실태조사는 지난해 점주들이 가장 많이 분쟁조정을 신청한 의류업부터 올 하반기에 착수할 계획이다....
2858,[이 시각 코스닥] 코스닥 현재 876.71p 상승 반전,"운송(10.08%), 비금속(9.72%), 건설(9.53%), 금속(9.19%), 섬유,의류(5.85%), 종이,목재(5.66%), 일반전기전자(5.56%), 기타 제조(4.17%), 통신서비스(3.62%), 기계,장비(2.12%), 오락,문화(1.98%), 운송장비,부품(1.57%), 제조..."
2859,“문재인 정부 경제 파탄... 야당이 기를 펴야 견제하지”,"먹거리가 늘어서거나 의류점, 생활용품점 등이 몰린 몇 구역에만 발길이 몰릴 뿐 수산물이나 과일 상가, 도매상가 등은 한산했다. 상인들의 불만은 자연히 현정부로 향했다. 서문시장에서만 50년 가까이 야채를 팔고..."
2860,"LG전자, 건조용량 14kg ‘듀얼 인버터 히트펌프’ 트롬 건조기 출시","한국의류시험연구원(KATRI; Korea Apparel Testing Research Institute)의 시험결과에 따르면 세탁물 5kg을 건조하는 경우... 또 ‘살균코스’는 의류를 통해 인체로 옮길 수 있는 황색포도상구균, 녹농균, 폐렴간균 등 유해세균들을..."
2861,"스타필드, 5월 막바지 고객 프로모션 실시","게스는 봄 신상품을 최대 30% 할인하고, 캘빈클라인은 6월 3일까지 데님 포함 매장 내 2개 이상 의류 구매 시... 러브밤비니, 소프트라이프 등 아동 의류는 물론, 더룸, 라이프 어나더스 등 여성 브랜드까지 쇼핑할 수..."
2862,박원순 “재건축 초과이익 철저 환수”…안철수·김문수와 대비,"박 후보는 “창동·상계, 수색·상암, 영등포·여의도, 가산·대림 등 취약지역을 일자리 거점으로 개발하고, 전통 산업이 몰려 있는 을지로 인쇄타운, 종로 귀금속상가, 청계천 의류단지 등을 복합제조 및 유통단지로..."
2863,LG 트롬 미니워시 3종 출시…용량·편의성↑,"9 % 제거할 수 있고, 한국의류시험연구원으로부터 인증도 받았다. 또 이 제품은 무선인터넷(Wi-Fi)를 탑재해... 혁신적인 의류관리 문화를 경험할 수 있도록 핵심기술 연구개발 및 사용편의성 강화에 지속 매진할 것”..."
2864,네이버 파트너스퀘어 5주년..창작자·소상공인 지원↑,파트너스퀘어 부산은 파트너스퀘어 부산의 특화 업종인 패션·의류 분야의 스몰비즈니스를 대상으로 패션의류 촬영에 전문가의 도움을 받을 수 있는 교육 과정이 신설된다. 올해 세워질 파트너스퀘어 광주에서도 푸드...
2865,[뉴스룸/송충현]상생법이 상생 아닌 분열 일으켜서야,"군산의류협동조합, 군산어패럴상인협동조합, 군산소상인협동조합 등 3개 단체가 지난해부터 롯데몰 군산점 개점을 3년 연기해 달라며 사업조정신청을 냈다. 롯데몰은 이미 2016년 12월에 상생기금을 20억 원 내기로 했기..."
2866,"‘비키니’ 지고, ‘이디엠 디제이’ 패션이 뜬다","1920년대 프랑스 파리의 스윙재즈는 헤어밴드와 고급 의류 브랜드 샤넬의 미니드레스로, 1990년대 초반 미국의 힙합은 벙거지 모자와 통 넓은 바지로 이어졌다. 2018년, 이디엠(EDM·일렉트로닉 댄스뮤직)은 전 세계 20..."
2867,"코웨이, 경단녀 위한 '코디' 설명회 개최","업무 적성 진단 1:1 상담, 희망자에 한해 현장 면접도 진행한다. 장소 및 상세 내용은 코웨이 코디 블로그에서 확인할 수 있다. #코웨이 #경력단절 #코디 #렌탈가전 #의류청정기 차주경 기자 racingcar@chosunbiz.com"
2868,"GS샵, 스페인 대표 패션브랜드 ‘쿠스토 바르셀로나’ 론칭","GS샵은 쿠스토 바르셀로나를 통해 베이직한 디자인과 색상 위주의 홈쇼핑 의류들과는 차별화된 스타일을 제안한다는 계획이다. 금박, 은박 등 강한 포인트가 들어간 데님이나 여성스러움 가득한 에스닉 프린트의..."
2869,건달은 '명품옷'을 입는다?…'명품 삼매경' 빠진 요즘 조폭들,브랜드 의류가 산더미처럼 쌓여 있다. A씨는 명품에 죽고 못 사는 일명 '명품족'이다. 상하의를 포함해 신발... 과거 조폭들 사이에서 '페라가O' 구두에 '미소O' 의류가 유행한 것처럼 선호하는 브랜드도 시대 흐름에 맞게...
2870,"현대百, 그래픽 아티스트와 손잡고 한정판 상품 첫 선","협업한 한정판 상품을 선보이고, 주제를 바꿔가며 전시 콘텐츠를 교체해 나갈 예정이다. 첫번째로는 여성의류 브랜드 '데무'와 그래픽 아티스트 '켈리 박'이 협업한 의류·잡화 10여 종의 상품을 선보인다. [디지털뉴스국"
2871,"롯데百, '워너원 컬래버레이션' 단독 판매…선착순 '멤버아이템' 증정",의류를 독점 판매한다고 20일 밝혔다. 롯데백화점은 본점 영플라자 1층에 별도 팝업스토어를 운영할 계획이다. 부산 본점의 경우 '스타일온에어 플러스 매장'에서 행사를 진행한다. 이번 콜라보레이션 의류는...
2872,"LG전자, 트롬 미니워시 3종 선보여","LG전자 관계자는 ""더 많은 고객들이 트윈워시가 제공하는 혁신적인 의류관리 문화를 경험할 수 있도록 핵심기술 연구개발 및 사용편의성 강화에 지속 매진할 것""이라고 말했다. [스포츠조선 바로가기]..."
2873,[fn뉴트렌드리딩] 일반 가정용 용량 1.8배… 겨울이불도 뽀송뽀송,'삼성 건조기 그랑데'는 기존 국내에서 판매 중인 가정용 의류건조기 용량의 1.8배로 기존 9㎏ 모델의 115L 건조통 대비 대폭 확대된 207L 건조통을 적용해 킹사이즈 겨울 이불도 쉽게 건조가 가능한 것이 특징이다. 여기에...
2874,LF 헤지스 남성 화장품 출시..뷰티 시장 도전장,"남성 캐주얼 의류 브랜드로 출발한 헤지스는 2005년 여성라인, 2008년 액세서리 라인, 2009년 골프 라인에 이어... 기존 의류 라인과의 시너지 효과를 극대화 하는데 역량을 집중할 계획이다. LF 김인권 상무는 “스몰..."
2875,함소원 남편에 대한 모든 것…열애부터 결혼까지 풀스토리 공개,함소원의 남편은 웨이보 팬만 약 20만 명을 가진 SNS 스타로 현재 의류 사이트를 경영하는 사업가. 대규모 농장 사업가 2세로 알려졌다. 이에 함소원은 “남편이 관리하는 부지는 여의도의 30배 정도다”라며 “헬기로...
2876,[이 시각 코스닥] 코스닥 현재 877.22p 상승 반전,"건설(10.95%), 운송(10.65%), 금속(10.63%), 비금속(9.41%), 종이,목재(7.22%), 섬유,의류(6.61%), 일반전기전자(5.71%), 기타 제조(4.81%), 통신서비스(4.1%), 기계,장비(2.45%), 오락,문화(2.09%), IT부품(1.76%), 제조(1.56..."
2877,"코스닥, 북미정상회담 재개 기대감에 반등","업종별로는 운송이 6% 넘게 오르는 가운데 종이·목재, 금속, 건설, 통신서비스, 기타제조, 인터넷, 섬유·의류, 기계·장비, 통신방송서비스, 방송서비스, 정보기기, 금융, 일반전기전자, IT부품 등이 상승세를..."
2878,“궁금해서…” 의류매장서 여성속옷 790여점 훔친 50대 검거,의류매장에서 790여점의 여성용 속옷을 훔친 50대 남성이 경찰에 붙잡혔다. 창원서부경찰서는 손님을 가장해 의류매장에 들어가 상습적으로 여성용 속옷을 훔친 혐의(절도)로 A(51)씨를 검거했다고 16일 밝혔다....
2879,“축구 덕후 모여라”…현대百 ‘풋볼 라이프스타일 페어’ 연다,(사진현대백화점) 현대백화점이 축구에 빠진 ‘덕후’를 위한 대형 행사를 진행해 눈길을 끈다. 현대백화점은 오는 23~27일까지 목동점 7층 토파즈홀에서 축구 관련 유명 웹매거진 ‘오버더피치’와 함께 ‘풋볼...
2880,"컬비코리아, ‘제8회 국제청소·위생산업전’ 참가","이에 컬비코리아에서도 ‘홈케어 특별관’에 체험 부스를 마련하고 소아 아토피, 비염, 천식 등의 원인이 되는 집먼지진드기, 미세먼지를 케어하는 청소 방법을 설명하고 매트리스, 침구류, 의류 케어 등 소비자들이..."
2881,"헤지스, 남성 화장품 출시","해외 신흥시장 진입장벽 낮추고 의류라인과 시너지 라이프스타일 전문기업 LF(대표 오규식)는 자사 주력... 남성 캐주얼 의류 브랜드로 출발한 헤지스는 2005년 여성라인, 2008년 액세서리 라인, 2009년 골프 라인에 이어..."
2882,"'한정판' 워너원 티셔츠, 롯데百 단독 판매","의류를 오프라인 단독 판매한다. 본점 영플라자에서는 1층에 별도 팝업스토어를 운영할 계획이며, 부산 본점의 경우 ‘스타일온에어 플러스 매장’에서 행사가 진행된다. 이번에 판매하는 콜래보레이션 의류는..."
2883,[2018 히트상품] LG전자 '트롬 스타일러',"LG전자의 '트롬 스타일러' [ LG전자가 2011년에 처음 선보인 신개념 의류관리기기 트롬 스타일러는 ▲세탁기의... 의류에 묻은 대장균, 황색포도상구균 등의 세균과 집먼지 진드기를 99.9% 제거하고, 옷에 남아 있는..."
2884,"첫 돌 가든파이브, 25일부터 100개 브랜드 최대 30% 할인","오는 25일부터 30일까지 진행되는 행사에는 컨템포러리ㆍ스포츠ㆍ아동 상품군에서 DKNYㆍ타미힐피거ㆍ아디다스ㆍ오프라벨 등 30여 개 브랜드가 참여하며, 다음달 1일부터 4일까지는 영캐주얼ㆍ아웃도어ㆍ남성의류..."
2885,"JT친애저축은행, 가정의 달 '이웃사랑 물품 기부'","윤병묵 대표이사와 임직원들은 지난 24일 서울 양재종합사회복지관을 찾아 소외 이웃을 위한 의류와 도서, 생활용품 등 170여 점을 기부했습니다. 이번 기부행사는 약 한 달간 JT친애저축은행 임직원들이..."
2886,"소주와 의류의 만남…대선, '파타'와 컬래버",한국 소주 브랜드 '대선'과 네덜란드 의류 브랜드 '파타'가 손을 잡았다. 소주와 의류 브랜드 컬래버레이션이라는 색다른 조합이 눈길을 끈다.대선주조는 오는 16일 오후 3시 서울 압구정 웍스아웃(WORKSOUT) 매장에서...
2887,[SNS는 지금] 한서희 “페미니즘 발언·활동 잠정 중단하겠다”,"한서희는 22일 오후 인스타그램에 “오늘부로 sns&오프라인 페미니즘에 관한 발언,활동을 잠정 중단 하겠다”라며 “제 브랜드 의류 제품도 다음 제작때부턴 더이상 페미니즘 요소가 담겨있지 않은 디자인으로..."
2888,"[포토] 현대百, 미술작품+라이프스타일 '아트스페이스'","아티스트가 협업한 한정판 상품을 선보이고, 주제를 바꿔가며 전시 콘텐츠를 교체해 나갈 예정이다. 첫번째로 여성의류 브랜드 '데무'와 그래픽 아티스트 '켈리 박'이 협업한 의류ㆍ잡화 10여 종의 상품을 선보인다."
2889,산업부 '공공데이터 활용 비즈니스 아이디어 공모전',"이를 통해 인체치수를 활용한 맞춤형 의류·신발 제작, 전주(電柱)번호를 활용한 위치정보 파악, 국가정보와 집단지성을 활용한 아프리카 창업, 유류정보를 활용한 교통 관련 소프트웨어(SW) 등 다양한 서비스가..."
2890,[이 시각 코스닥] 코스닥 현재 876.95p 상승 반전,"운송(10.82%), 건설(10.61%), 금속(10.02%), 비금속(9.02%), 종이,목재(7.04%), 섬유,의류(6.7%), 일반전기전자(5.7%), 기타 제조(4.81%), 통신서비스(3.8%), 기계,장비(2.29%), 오락,문화(2.17%), 정보기기(1.6%), IT부품(1.55..."
2891,"[bnt화보] 심소영 “몸매 관리? 필요할 때 절식, 배고플 때만 먹어”","최근에는 모델로 활동하는 의류 브랜드 촬영을 마쳤다는 그는 함께 촬영한 배우 류준열에 대해 묻자 “사적으로 만나지는 않지만, 촬영 때 굉장히 편하게 대해줘서 재미있게 촬영할 수 있다”고 답했다. 심소영은..."
2892,“다이슨만큼 괜찮은 차이슨”… 중국산 가전제품 직구 급증,"가공식품이 80% 늘어나고 여성 의류가 1.5배 늘어난 것에 비하면 폭발적인 신장률이다. 특히 최근 인기가 급상승 중인 공기청정기는 34배 이상 늘었고, 무선청소기는 13배 증가했다. 중국 가전제품 직구 경험자들은..."
2893,"산업부, 제6회 공공데이터 활용 비즈니스 아이디어 공모전 개최","이를 통해 인체치수를 활용한 맞춤형 의류·신발 제작, 전주(電柱)번호를 활용한 위치정보 파악, 국가정보와 집단지성을 활용한 아프리카 창업, 유류정보를 활용한 교통 관련 SW 등 다양한 서비스가 창출되고 있다...."
2894,"김유식 씨, 코오롱 클럽캠브리지 디자인실장 합류","연세대 의류환경학과(생활디자인 부전공)를 졸업한 그는 2000년 쌈지에 입사, 쌈지스포츠, 쌤의 디자이너를 거쳐 2003년 이랜드 후아유. 콕스 등에 몸담았다. 2006년 지엔코가 남성복을 준비할 때 런칭멤버로 합류해..."
2895,[Cover Story-'혁신의 아이콘' 편의점] '편의점 천국' 일본은 노래방·헬스장...,이곳에서 한끼 식사를 해결하는 것은 물론 의류 구매나 각종 공과금을 납부할 수 있다. 일본 편의점은 1985년 7419개에서 2016년 5만5640개로 20여 년 만에 8배 가까이 늘어났다. 세븐일레븐과 훼미리마트로 대표되는 브랜드...
